company_name,company_category,description,tag_list,founded_at,country,state,region,funding_total_usd,funded_at,funded_year,funded_quarter,cb_url,homepage_url
RIB Software,software,,,1/1/1961,DEU,,Stuttgart,0,1/21/2010,2010,2010-Q1,/company/rib-software,http://www.rib-software.com
crealytics,software,SEA technology provider,"search, mobile-advertising, online-advertising, keyword, display, campaign, search-engine-advertising, ecommerce",1/1/2008,DEU,,Passau,0,1/25/2010,2010,2010-Q1,/company/crealytics,http://www.crealytics.de
Ageto Service,software,software development firm,,,DEU,,Jena,0,10/28/2009,2009,2009-Q4,/company/ageto-service,http://www.ageto.de
Zhilabs,software,Real-time Actionable Subscriber Insight,,1/1/2008,ESP,,Barcelona,0,11/1/2008,2008,2008-Q4,/company/zhilabs,http://www.zhilabs.com
Crocodoc,software,HTML5 Document Viewing & Commenting,,2/1/2010,USA,CA,SF Bay,0,4/1/2010,2010,2010-Q2,/company/crocodoc,http://www.crocodoc.com
excentos,software,,,,DEU,,Potsdam,0,2/6/2007,2007,2007-Q1,/company/excentos,http://www.excentos.com
Sandata,software,Home Healthcare IT Solutions,,,USA,NY,New York,0,3/25/2010,2010,2010-Q1,/company/sandata,http://www.sandata.com
GroupSwim,software,GroupSwim acquired by Salesforce.com,"groupswim, collaboration, enterprise-2-0, forum, online-community, enterprise, saas, software",10/1/2005,USA,CA,SF Bay,0,1/1/2008,2008,2008-Q1,/company/groupswim,http://www.groupswim.com
Agillic,software,,,,GBR,,London,0,5/8/2007,2007,2007-Q2,/company/agillic,
Corduro,software,Social payment mobilization,,1/1/2008,USA,TX,Dallas,0,5/3/2010,2010,2010-Q2,/company/corduro,http://www.corduro.com
VanceInfo Technologies,software,,,,CHN,,Beijing,0,5/30/2006,2006,2006-Q2,/company/vanceinfo-technologies,http://www.vanceinfo.com
Impossible Software,software,Video content personalization technology,interactive-video-marketing-advertising-viral-streaming-real-time,2/1/2009,DEU,,Hamburg,0,3/1/2010,2010,2010-Q1,/company/impossible-software,http://impossiblesoftware.com
Recognia,software,Automates investment decisions,,1/1/2000,CAN,,Ottawa,0,9/24/2007,2007,2007-Q3,/company/recognia,http://www.recognia.com
Clearview International,software,,,,USA,TX,Dallas,0,6/17/2010,2010,2010-Q2,/company/clearview-international,http://www.clearviewmgmt.com
Insync,software,File sync + share for Gmail/GApps users.,"file-sync, file-share, anti-sharepoint, anti-server, enterprise, backup, ftp-alternative",12/1/2008,PHL,,Metro Manila,0,12/1/2009,2009,2009-Q4,/company/insync-3,http://insynchq.com
Transaq,software,Brokerage software developer,,1/1/2007,,,unknown,0,6/1/2008,2008,2008-Q2,/company/transaq,http://transaq.ru/en
LabMinds,software,Laboratory Equipment Development,"laboratories, chemistry",9/11/2009,GBR,,London,0,7/23/2010,2010,2010-Q3,/company/labminds-ltd,http://labminds.co.uk
Emergency CallWorks,software,,,,USA,AL,Madison,0,8/24/2010,2010,2010-Q3,/company/emergency-allworks,http://www.emergencycallworks.com
Microtask,software,Crowdsourcing technology & services,"crowdsourcing, cloud-labor, bpo, digital-labor, outsourcing, business-process-optimization, software-company, distributed-work, business-process-outsourcing",2/1/2009,FIN,,Tampere,0,8/24/2010,2010,2010-Q3,/company/microtask,http://www.microtask.com
Customer Alliance,software,software as a service for hotels,"sas, hotel, online, booking, review",1/1/2010,DEU,,Berlin,0,2/1/2010,2010,2010-Q1,/company/customer-alliance,http://customer-alliance.com
FreeAgent,software,"Accounting software, simplified","moneymanagement, onlineaccounting, webbasedsoftware, financialplanning",2/19/2007,GBR,,Edinburgh,0,9/10/2009,2009,2009-Q3,/company/freeagent-central,http://www.freeagent.com
ConWeaver,software,,,,DEU,,Darmstadt,0,9/15/2010,2010,2010-Q3,/company/conweaver,http://www.conweaver.de
INgrooves,software,,,1/1/2002,USA,CA,SF Bay,0,10/13/2010,2010,2010-Q4,/company/ingrooves,http://ingrooves.com
GreenPocket,software,software provider  (smart metering),"software-technology, energy-efficiency, energy-market, smart-metering",1/1/2009,DEU,,Cologne,0,9/8/2010,2010,2010-Q3,/company/greenpocket,http://www.greenpocket.de/en
IntraStage,software,Application Software,"spc, test-data-management, test-data-analytical-tools, real-time-spc",1/1/2004,USA,CA,San Diego,0,8/10/2010,2010,2010-Q3,/company/intrastage,http://www.intrastage.com
Consilium Software,software,Unified communications software,,11/2/2007,IND,,unknown,0,7/21/2010,2010,2010-Q3,/company/consilium-software,http://www.consiliuminc.com
icomasoft,software,Application Software,,,CHE,,Zug,0,7/17/2010,2010,2010-Q3,/company/icomasoft,http://www.icomasoft.com
Speedment,software,,,,SWE,,G√É¬∂teborg,0,11/1/2010,2010,2010-Q4,/company/speedment,http://www.speedment.com
Core Solutions,software,EHR solutions for Behavioral Health,"ehr, healthcare-it, beahvioral-health",1/1/1999,USA,PA,Philadelphia,0,1/1/2008,2008,2008-Q1,/company/core-solutions,http://coresolutionsinc.com
Hype Innovation,software,Social Business Software,,,DEU,,Bonn,0,12/7/2010,2010,2010-Q4,/company/hype,http://www.hypeinnovation.com
TicketBiscuit,software,,"ticketing, box-office, event-mananagement, online-ticketing",1/1/2001,USA,AL,Birmingham,0,12/16/2010,2010,2010-Q4,/company/ticketbiscuit,http://www.ticketbiscuit.com
Cegal,software,,,,NOR,,Sandnes,0,12/23/2010,2010,2010-Q4,/company/cegal,http://www.cegal.com
sones,software,Building the Real- Time Web,"web3, sematic, web, database, storage, search, enterprise, solution, nosql, cloud, clouddb, graph-database, graph-algorithms, graphs",1/1/2007,DEU,,Erfurt,0,1/17/2011,2011,2011-Q1,/company/sones,http://www.sones.com
Fabric Engine,software,Experts in graphics,"browser, hpc, multithreading, heterogeneous-computing",7/1/2010,CAN,,Montreal,0,12/1/2010,2010,2010-Q4,/company/fabric-technologies,http://fabricengine.com
INCHRON,software,,,,DEU,,Germany - Other,0,2/9/2011,2011,2011-Q1,/company/inchron,http://www.inchron.com
Pilgrim Software,software,,,,USA,FL,Tampa,0,2/23/2011,2011,2011-Q1,/company/pilgrim-software,http://www.pilgrimsoftware.com
Versly,software,Content and Communication Together,"collaboration, email, content, office, word, powerpoint, excel, versions, tracking",1/1/2009,USA,CA,SF Bay,0,7/1/2010,2010,2010-Q3,/company/versly,http://www.versly.com
motionID technologies,software,,,,DEU,,Munich,0,3/18/2011,2011,2011-Q1,/company/motionid-technologies,http://www.motionid.net
Splitcast Technology,software,Professional HD Live Events Video ,"broadcast, real-time, social, social-networking, live-streaming, streaming, hd-live-envents",1/1/2008,USA,CA,SF Bay,0,11/1/2010,2010,2010-Q4,/company/splitcast-technology,http://www.splitcast.com
EUDOWEB,software,,,,FRA,,France - Other,0,5/20/2011,2011,2011-Q2,/company/eudoweb,http://www.eudoweb.com
Anafore,software,,,1/1/2009,USA,CA,Los Angeles,0,5/24/2011,2011,2011-Q2,/company/anafore,http://www.anafore.com
24PageBooks,software,,,,USA,NY,Rochester,0,5/23/2011,2011,2011-Q2,/company/24pagebooks,http://24pagebooks.com
Cartago Software,software,,,,DEU,,Landshut,0,6/1/2011,2011,2011-Q2,/company/cartago-software,http://www.cartago.com
Wondershare Software,software,Software Developer Company,"photo-scrapbook-on-mac, mac-scrapbook-software",10/10/2003,CHN,,Shenzhen,0,7/7/2011,2011,2011-Q3,/company/wondershare-software,http://www.wondershare.com
Quintiq,software,,,,USA,PA,Philadelphia,0,7/19/2011,2011,2011-Q3,/company/quintiq,http://www.quintiq.com
Reality Jockey,software,,"music, augmented-sound, reactive-music, music-format",10/10/2008,AUT,,Bizau,0,7/21/2011,2011,2011-Q3,/company/reality-jockey,http://rjdj.me
Pactas GmbH,software,Recurring Billing,"recurring-billing, subscription-management",3/1/2012,DEU,,Frankfurt,0,7/1/2011,2011,2011-Q3,/company/pactas-gmbh,http://www.pactas.com
ZeroTurnaround,software,Productivity tools for Java developers,"java, development, tool",9/7/2007,USA,MA,Tartu,0,7/25/2011,2011,2011-Q3,/company/zeroturnaround,http://www.zeroturnaround.com
Infinisource,software,,,,USA,MI,Coldwater,0,9/20/2011,2011,2011-Q3,/company/infinisource,http://www.infinisource.com
HealthWyse,software,EMR Software for Home Health & Hospice ,,6/1/1998,USA,MA,Boston,0,9/20/2011,2011,2011-Q3,/company/healthwyse,http://www.healthwyse.com
Motivity Labs,software,,,,USA,TX,Dallas,0,9/22/2011,2011,2011-Q3,/company/motivity-labs,http://www.motivitylabs.com
Thinkspeed,software,Crowd sourced research,"crowd-sourcing, information-technology, research, information-services",9/1/2010,USA,TX,Austin,0,9/22/2011,2011,2011-Q3,/company/thinkspeed,http://www.thinkspeed.com
N-able Technologies,software,,,1/1/2000,CAN,,Ottawa,0,10/5/2011,2011,2011-Q4,/company/n-able-technologies,http://www.n-able.com
TrustTeam,software,,,,BEL,,Marke,0,10/7/2011,2011,2011-Q4,/company/trustteam,http://www.trustteam.be
Dualog,software,,,1/1/1994,NOR,,Norway - Other,0,10/8/2011,2011,2011-Q4,/company/dualog,http://www.dualog.com
vcopious Software,software,Virtual Environment Software,"virtual, social-media, enterprise-software, virtual-spaces, virtual-worlds, virtual-reality, 3d-environments",1/1/2010,USA,PA,Philadelphia,0,10/10/2011,2011,2011-Q4,/company/vcopious-software,http://vcopious.com
Lumex Instruments,software,,,,RUS,,Saint Petersburg,0,10/13/2011,2011,2011-Q4,/company/lumex-instruments,http://www.lumex.biz
SilkStart,software,Membership and event management,"saas, membership-management, events-management",2/1/2010,CAN,,Vancouver,0,1/1/2011,2011,2011-Q1,/company/silkstart,http://www.silkstart.com
Connexin Software,software,,,3/24/1997,USA,NY,New York,0,11/16/2011,2011,2011-Q4,/company/connexin-software,http://www.officepracticum.com
Snapt,software,Empowering open source solutions,"foss, open-source, opensource, squid, haproxy, frontends, user-interfaces, load-balancing, caching",1/1/2011,ZAF,,Gauteng,0,8/1/2011,2011,2011-Q3,/company/snapt,http://www.snapt-ui.com
4tiitoo,software,Natural User InterAction,"open-source, operating-system, touch-screen, mobile, linux, app-store, tablet, netbook, ultrabook, all-in-one, pc, eye-tracking, gestures, speech, nuia, natural-user-interaction, sdk",11/28/2007,DEU,,Munich,0,11/15/2011,2011,2011-Q4,/company/4tiitoo,http://www.4tiitoo.com
Sellaround,software,Converting Fans into Customers,"social, commerce, selling",3/1/2011,DEU,,Stuttgart,0,3/1/2011,2011,2011-Q1,/company/sellaround,http://www.sellaround.net
Evolven Software,software,,,1/1/2007,USA,NJ,New York,0,12/1/2011,2011,2011-Q4,/company/evolven-software,http://www.evolven.com
Zartis,software,Social recruiting,"social-recruiting, online-recruitment, ats, smb, sme, jobs, hiring, cloud",5/8/2011,IRL,,Cork,0,12/14/2011,2011,2011-Q4,/company/zartis,http://www.zartis.com
Pixeon,software,Diagnostic Imaging Innovation,,5/22/2003,BRA,,Florianopolis,0,12/20/2011,2011,2011-Q4,/company/pixeon,http://pixeon.com
EVRYTHNG,software,A Web of Things software company,"geoweb, mobile, rfid, qr, nfc, iot, semantic, location, embedded, sensor",1/1/2011,GBR,,London,0,11/1/2011,2011,2011-Q4,/company/thngy,http://Evrythng.com
Co3 Systems,software,,"data-breach, incident-response, data-loss, information-security, information-technology",1/1/2010,USA,MA,Boston,0,1/30/2012,2012,2012-Q1,/company/co3-systems,http://www.co3sys.com
Octopusapp,software,On Site Service Business Management,"onsite-service, crm, business-management, saas",6/1/2010,CAN,,Edmonton,0,2/23/2012,2012,2012-Q1,/company/octopusapp,http://www.octopusapp.com
FTAPI Software,software,Simply Secure File Transfer,"ftp, email, file-transfer, secure, it-security, dataroom, java",1/1/2010,DEU,,Munich,0,2/29/2012,2012,2012-Q1,/company/ftapi-software,http://www.ftapi.com
uberMetrics Technologies GmbH,software,Big Data Mining SaaS,"saas, big-data",5/26/2011,DEU,,Berlin,0,3/23/2012,2012,2012-Q1,/company/ubermetrics-technologies-gmbh,http://www.uberMetrics-technologies.com
Infogram,software,Data visualization software,"infographics, info-graphics, data-visualization, saas",2/1/2012,LVA,,Riga,0,3/1/2012,2012,2012-Q1,/company/infogr-am,http://www.infogr.am
RAP Index,software,key contacts advocacy software,,3/1/2012,USA,,Dallas,0,3/26/2012,2012,2012-Q1,/company/rap-index,http://www.RAPindex.com
SweetiQ Analytics,software,Location Based Marketing Analytics,"seo, local-seo, local-search, local-search-management, local-search-analytics, seo-marketing-tools, google-places, location-based-marketing, location-based-marketing-anlytics",9/2/2010,CAN,,Montreal,0,11/1/2011,2011,2011-Q4,/company/sweetiq-analytics,http://sweetiq.com
BinWise,software,,,1/1/2007,USA,CA,SF Bay,0,5/15/2012,2012,2012-Q2,/company/binwise,http://www.binwise.com
Equivalent DATA,software,,,,USA,TX,Houston,0,5/18/2012,2012,2012-Q2,/company/equivalent-data,http://www.equivalentdata.com
Undo Software,software,,,,GBR,,London,0,5/27/2012,2012,2012-Q2,/company/undo-software,http://undo-software.com
"Exist Software Labs, Inc.",software,,,,,,unknown,0,12/1/2006,2006,2006-Q4,/company/exist-software-labs-inc,http://www.exist.com
"Novint Technologies, Inc.",software,,,,,,unknown,0,5/1/2004,2004,2004-Q2,/company/novint-technologies-inc,
webtide,software,,,,,,unknown,0,4/1/2007,2007,2007-Q2,/company/webtide,http://www.webtide.com
Maeglin Software,software,,,,FRA,,Paris,0,6/7/2012,2012,2012-Q2,/company/maeglin-software,http://www.maeglin.com
LeanApps,software,Life Insurance Software,"life-insurance, software",1/1/2002,,,unknown,0,1/1/2002,2002,2002-Q1,/company/leanapps,http://www.leanapps.nl
TopTal,software,,"talent, software-development, software-engineering, marketplace, software, developers, designers, contracting, outsource",1/1/2010,USA,CA,SF Bay,0,7/1/2012,2012,2012-Q3,/company/toptal,http://www.toptal.com
Cinnafilm,software,Video optimization solutions,,,USA,NM,Albuquerque,0,7/26/2012,2012,2012-Q3,/company/cinnafilm,http://www.cinnafilm.com
Eventfinda,software,Event marketing and ticketing platform,"event-marketing, event-ticketing, content-syndication",7/1/2005,NZL,,Auckland,0,12/1/2007,2007,2007-Q4,/company/eventfinder,http://www.eventfinda.com
Clinithink,software,,,1/1/2009,GBR,,London,0,7/29/2012,2012,2012-Q3,/company/clinithink,http://www.clinithink.com
Appies,software,"Business for devs, devs for business","app-economy, entrepreneurship",8/1/2012,,,unknown,0,8/2/2012,2012,2012-Q3,/company/appies,http://www.appies.co
Servoy,software,,"saas, paas, rad",1/1/2001,NLD,,Amersfoort,0,1/8/2006,2006,2006-Q1,/company/servoy,http://www.servoy.com
Connect Technology Group,software,,,,GBR,,Lancashire,0,9/12/2012,2012,2012-Q3,/company/connect-technology-group,http://www.connectchildcare.co.uk
LemonStand eCommerce,software,100% Customizable eCommerce platform,,7/28/2010,CAN,,Vancouver,0,9/12/2012,2012,2012-Q3,/company/lemonstand,http://lemonstand.com
BigMachines,software,,,1/1/1999,USA,IL,Chicago,0,9/18/2012,2012,2012-Q3,/company/bigmachines,http://www.bigmachines.com
FrontalRain Technologies,software,cloud-based supply chain SaaS,,,IND,,Bangalore,0,9/28/2012,2012,2012-Q3,/company/frontalrain-technologies,http://www.frontalrain.com
PagPop,software,E-Payment Company,"e-payment, mobile-payment, m-payment",1/1/2006,BRA,,Ribeir„o Preto,0,10/4/2012,2012,2012-Q4,/company/pagpop,http://www.pagpop.com.br
Invoiceable,software,Free Online Invoice Software,"invoice, online, free, software",7/10/2012,GBR,,London,0,7/11/2012,2012,2012-Q3,/company/invoiceable,http://invoiceable.co
Qoniac,software,,,4/1/2009,DEU,,Dresden,0,1/1/2010,2010,2010-Q1,/company/qoniac,http://www.qoniac.com
Powelectrics,software,Telemetry and sensing solutions,,1/1/1983,GBR,,unknown,0,10/12/2012,2012,2012-Q4,/company/powelectrics,http://www.powelectrics.co.uk
Zeuss,software,Fast On-Boarding,"data-analytics, onboarding, sales, on-boarding",5/1/2012,USA,CA,SF Bay,0,10/15/2012,2012,2012-Q4,/company/zeuss,http://www.Zeuss.com
AngelPrime,software,,,,IND,,Bengaluru,0,10/24/2012,2012,2012-Q4,/company/angelprime,http://angelprime.com
CapRally,software,Freemium Deal Management Application,,10/1/2012,USA,CA,SF Bay,0,10/1/2012,2012,2012-Q4,/company/caprally,http://www.caprally.com
PageUp People,software,,"talent-management, software, technology, human-resources, hr, recruitment, retention, succession, selection, performance-management, training, development, people-management",10/1/1997,AUS,,Melbourne,0,11/20/2012,2012,2012-Q4,/company/pageup-people,http://www.pageuppeople.com
Nebo,software,Online accounting,,10/1/2011,,,unknown,0,11/1/2012,2012,2012-Q4,/company/nebo,http://www.nebopro.ru
Watchful Software,software,,,,PRT,,Coimbra,0,11/27/2012,2012,2012-Q4,/company/watchful-software,http://www.watchfulsoftware.com
Q-go,software,,"search, natural-language-search, saas, domain-knowledge, crm, multiple-language-search, customer-service",1/1/1999,NLD,,Diemen,0,8/5/2004,2004,2004-Q3,/company/q-go,http://www.q-go.com
Solvoyo,software,,,,USA,MA,Boston,0,1/8/2013,2013,2013-Q1,/company/solvoyo,http://www.solvoyo.com
Clickslide,software,Produce Apps instantly from any API.,"software, application, os, developer-tools",4/1/2010,GBR,NY,New York,0,1/10/2013,2013,2013-Q1,/company/click-slide,http://clickslide.co
SigmaFlow,software,,,,USA,TX,Dallas,0,1/22/2013,2013,2013-Q1,/company/sigmaflow,http://www.sigmaflow.com
Advanova,software,,,,DEU,,Erlangen,0,1/28/2013,2013,2013-Q1,/company/advanova,http://www.advanova.de
